,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
6641,F36057,03/09/2021 00:00,03/09/2021,570.69
6642,F36058,03/09/2021 00:00,03/09/2021,862.85
6643,F36059,04/09/2021 00:00,03/10/2021,20223.0
6644,F36060,10/09/2021 00:00,03/09/2021,1278.0
6645,F36061,19/08/2021 00:00,06/09/2021,1470.24
6646,F36062,19/08/2021 00:00,06/09/2021,1470.24
6647,F36063,06/09/2021 00:00,06/09/2021,213.755
6648,F36064,10/09/2021 00:00,06/09/2021,2400.0
6649,F36065,10/09/2021 00:00,06/09/2021,2400.0
6650,F36066,06/09/2021 00:00,06/09/2021,240.0
6651,F36067,06/09/2021 00:00,06/09/2021,61.21
6652,F36068,06/09/2021 00:00,06/09/2021,942.0
6653,F36069,06/09/2021 00:00,06/09/2021,267.2727
6654,F36070,06/09/2021 00:00,06/10/2021,9365.4
6655,F36071,06/09/2021 00:00,06/10/2021,4620.0
6656,F36072,24/08/2021 00:00,06/10/2021,1650.0
6657,F36073,06/09/2021 00:00,06/09/2021,296.6636
6658,F36074,06/09/2021 00:00,06/09/2021,4200.3
6659,F36075,02/09/2021 00:00,06/09/2021,14800.0
6660,F36076,06/09/2021 00:00,06/09/2021,611.375
6661,F36077,06/09/2021 00:00,06/09/2021,267.2727
6662,F36078,07/09/2021 00:00,07/10/2021,1200.0
6663,F36079,07/09/2021 00:00,07/09/2021,726.0
6664,F36080,07/09/2021 00:00,07/09/2021,1958.293
6665,F36081,07/09/2021 00:00,07/09/2021,851.0
6666,F36082,07/09/2021 00:00,07/09/2021,95.9318
6667,F36083,07/09/2021 00:00,07/09/2021,3321.82
6668,F36084,00:00:00,07/09/2021,902.125
6669,F36085,07/09/2021 00:00,07/09/2021,760.0
6670,F36086,10/09/2021 00:00,07/10/2021,8220.54
6671,F36087,25/08/2021 00:00,08/10/2021,3932.0
6672,F36088,30/08/2021 00:00,12/11/2021,8685.0
6673,F36089,09/09/2021 00:00,08/09/2021,2631.3
6674,F36090,08/09/2021 00:00,08/09/2021,360.0
6675,F36091,08/09/2021 00:00,08/09/2021,425.0
6676,F36092,08/09/2021 00:00,08/09/2021,290.0
6677,F36093,08/09/2021 00:00,08/10/2021,1500.0
6678,F36094,25/08/2021 00:00,08/10/2021,7603.0
6679,F36095,08/09/2021 00:00,16/09/2021,4814.0
6680,F36096,02/09/2021 00:00,08/09/2021,2842.5
6681,F36097,10/09/2021 00:00,07/11/2021,19008.0
6682,F36098,08/09/2021 00:00,08/10/2021,21585.0
6683,F36099,10/09/2021 00:00,08/09/2021,2650.0
6684,F36100,08/09/2021 00:00,08/09/2021,381.8182
6685,F36101,08/09/2021 00:00,09/09/2021,90.0
6686,F36102,09/09/2021 00:00,24/09/2021,600.0
6687,F36103,14/09/2021 00:00,12/09/2021,2200.0
6688,F36104,09/09/2021 00:00,09/10/2021,25554.21
6689,F36105,09/09/2021 00:00,09/09/2021,480.0
6690,F36106,09/09/2021 00:00,09/09/2021,1785.0
6691,F36107,13/09/2021 00:00,09/10/2021,28305.0
6692,F36108,10/09/2021 00:00,24/09/2021,8435.0
6693,F36109,10/09/2021 00:00,24/09/2021,4233.0
6694,F36110,07/09/2021 00:00,24/09/2021,3550.0
6695,F36111,08/09/2021 00:00,09/09/2021,631.1632
6696,F36112,02/09/2021 00:00,25/09/2021,3500.0
6697,F36113,10/09/2021 00:00,10/09/2021,1173.54
6698,F36114,10/09/2021 00:00,10/09/2021,245.68
6699,F36115,17/09/2021 00:00,10/09/2021,1615.0
6700,F36116,17/09/2021 00:00,10/09/2021,1615.0
6701,F36117,17/09/2021 00:00,10/09/2021,1615.0
6702,F36118,10/09/2021 00:00,10/09/2021,323.375
6703,F36119,10/09/2021 00:00,10/09/2021,1100.0
6704,F36120,10/09/2021 00:00,10/09/2021,5353.05
6705,F36121,10/09/2021 00:00,10/09/2021,504.0
6706,F36122,10/09/2021 00:00,10/09/2021,563.0
6707,F36123,10/09/2021 00:00,10/09/2021,370.0
6708,F36124,09/09/2021 00:00,10/09/2021,9360.0
6709,F36125,10/09/2021 00:00,10/09/2021,441.4545
6710,F36126,13/09/2021 00:00,13/09/2021,96.3665
6711,F36127,13/09/2021 00:00,13/09/2021,3907.7
6712,F36128,13/09/2021 00:00,13/09/2021,125184.16
6713,F36129,13/09/2021 00:00,13/09/2021,490.0
6714,F36130,13/09/2021 00:00,13/09/2021,125184.16
6715,F36131,10/09/2021 00:00,13/09/2021,1253.77
6716,F36132,13/09/2021 00:00,13/09/2021,293.526
6717,F36133,25/08/2021 00:00,13/10/2021,3888.0
6718,F36134,10/09/2021 00:00,13/09/2021,2491.42
6719,F36135,13/09/2021 00:00,13/09/2021,332.0
6720,F36136,21/09/2021 00:00,14/09/2021,1931.19
6721,F36137,07/09/2021 00:00,14/09/2021,1845.25
6722,F36138,21/09/2021 00:00,14/09/2021,1931.19
6723,F36139,14/09/2021 00:00,14/09/2021,3407.5008
6724,F36140,14/09/2021 00:00,14/09/2021,293.526
6725,F36141,14/09/2021 00:00,14/10/2021,400.0
6726,F36142,13/09/2021 00:00,14/09/2021,3445.5
6727,F36143,17/09/2021 00:00,14/10/2021,2310.0
6728,F36144,10/09/2021 00:00,14/09/2021,4356.0
6729,F36145,14/09/2021 00:00,14/09/2021,684.0
6730,F36146,14/09/2021 00:00,14/09/2021,770.7999
6731,F36147,14/09/2021 00:00,14/09/2021,336.3
6732,F36148,15/09/2021 00:00,14/09/2021,1435.827
6733,F36149,14/09/2021 00:00,14/09/2021,348.44
6734,F36150,14/09/2021 00:00,14/09/2021,51.73
6735,F36151,14/09/2021 00:00,14/09/2021,1712.9209
6736,F36152,15/09/2021 00:00,15/10/2021,5832.0
6737,F36153,16/09/2021 00:00,15/09/2021,2825.63
6738,F36154,15/09/2021 00:00,15/09/2021,711.22
6739,F36155,09/09/2021 00:00,15/09/2021,446.38
6740,F36156,15/09/2021 00:00,15/09/2021,6464.62
6741,F36157,15/09/2021 00:00,15/09/2021,74.0488
6742,F36158,15/09/2021 00:00,15/09/2021,3250.0
6743,F36159,15/09/2021 00:00,15/09/2021,7620.0
6744,F36160,13/09/2021 00:00,15/10/2021,1960.0
6745,F36161,15/09/2021 00:00,15/09/2021,642.82
6746,F36162,15/09/2021 00:00,15/09/2021,864.6034
6747,F36163,15/09/2021 00:00,15/09/2021,680.0
6748,F36164,15/09/2021 00:00,15/09/2021,45.0
6749,F36165,15/09/2021 00:00,15/09/2021,343.1272
6750,F36166,22/09/2021 00:00,17/10/2021,60347.0
6751,F36167,15/09/2021 00:00,25/09/2021,2100.0
6752,F36168,14/09/2021 00:00,16/11/2021,3650.0
6753,F36169,14/09/2021 00:00,16/11/2021,4928.4
6754,F36170,08/09/2021 00:00,16/11/2021,10648.0
6755,F36171,17/09/2021 00:00,17/09/2021,1443.5121
6756,F36172,17/09/2021 00:00,17/09/2021,385.466
6757,F36173,17/09/2021 00:00,17/09/2021,45.0
6758,F36174,17/09/2021 00:00,17/10/2021,2800.0
6759,F36175,15/09/2021 00:00,17/09/2021,534.5454
6760,F36176,17/09/2021 00:00,17/09/2021,410.9364
6761,F36177,20/09/2021 00:00,20/09/2021,1083.72
6762,F36178,17/09/2021 00:00,20/09/2021,2823.0
6763,F36179,10/09/2021 00:00,20/10/2021,2150.0
6764,F36180,20/09/2021 00:00,20/09/2021,2772.0
6765,F36181,10/09/2021 00:00,20/10/2021,2548.17
6766,F36182,20/09/2021 00:00,20/09/2021,303.97
6767,F36183,15/07/2021 00:00,23/09/2021,1265.0
6768,F36184,14/09/2021 00:00,20/09/2021,2625.0
6769,F36185,20/09/2021 00:00,20/09/2021,267.2727
6770,F36186,15/09/2021 00:00,21/10/2021,7853.0
6771,F36187,10/09/2021 00:00,21/09/2021,3052.0
6772,F36188,21/09/2021 00:00,21/09/2021,999.9068
6773,F36189,21/09/2021 00:00,21/09/2021,304.8292
6774,F36190,21/09/2021 00:00,21/10/2021,10863.6
6775,F36191,21/09/2021 00:00,21/10/2021,6243.6
6776,F36192,21/09/2021 00:00,20/11/2021,8500.0
6777,F36193,20/09/2021 00:00,21/09/2021,2304.0
6778,F36194,10/09/2021 00:00,21/09/2021,2148.6
6779,F36195,17/09/2021 00:00,21/09/2021,3717.1818
6780,F36196,14/09/2021 00:00,21/09/2021,8400.0
6781,F36197,21/09/2021 00:00,21/09/2021,451.8
6782,F36198,21/09/2021 00:00,21/09/2021,850.0
6783,F36199,21/09/2021 00:00,21/09/2021,553.6364
6784,F36200,21/09/2021 00:00,21/09/2021,200.0
6785,F36201,21/09/2021 00:00,21/09/2021,642.25
6786,F36202,20/09/2021 00:00,21/09/2021,44.84
6787,F36203,21/09/2021 00:00,21/09/2021,1066.8625
6788,F36204,17/09/2021 00:00,22/10/2021,5373.0
6789,F36205,22/09/2021 00:00,22/09/2021,385.0
6790,F36206,23/09/2021 00:00,22/10/2021,3460.0
6791,F36207,17/09/2021 00:00,22/10/2021,2500.0
6792,F36208,22/09/2021 00:00,22/09/2021,861.0
6793,F36209,23/09/2021 00:00,22/10/2021,17703.6
6794,F36210,29/09/2021 00:00,22/09/2021,816.6
6795,F36211,23/09/2021 00:00,22/09/2021,4360.8
6796,F36212,22/09/2021 00:00,22/09/2021,184.5858
6797,F36213,22/09/2021 00:00,22/09/2021,416.0
6798,F36214,22/09/2021 00:00,22/09/2021,107.58355
6799,F36215,29/09/2021 00:00,23/09/2021,816.6
6800,F36216,28/09/2021 00:00,23/10/2021,5450.0
6801,F36217,20/09/2021 00:00,08/10/2021,753.8
6802,F36218,30/09/2021 00:00,23/09/2021,455.59
6803,F36219,28/09/2021 00:00,08/10/2021,13471.38
6804,F36220,23/09/2021 00:00,23/09/2021,331.9
6805,F36221,23/09/2021 00:00,23/09/2021,120.0
6806,F36222,23/09/2021 00:00,23/09/2021,1403.96
6807,F36223,23/09/2021 00:00,23/09/2021,1403.96
6808,F36224,23/09/2021 00:00,23/09/2021,1722.815
6809,F36225,23/09/2021 00:00,08/10/2021,9832.5
6810,F36226,17/09/2021 00:00,08/10/2021,1775.0
6811,F36227,23/09/2021 00:00,23/09/2021,1650.0
6812,F36228,23/09/2021 00:00,23/09/2021,1650.0
6813,F36229,23/09/2021 00:00,24/09/2021,347.2875
6814,F36230,24/09/2021 00:00,24/09/2021,1675.18
6815,F36231,24/09/2021 00:00,24/09/2021,4712.02
6816,F36232,09/09/2021 00:00,23/11/2021,9500.0
6817,F36233,09/09/2021 00:00,24/09/2021,1964.84
6818,F36234,29/09/2021 00:00,24/09/2021,1048.97
6819,F36235,24/09/2021 00:00,27/09/2021,3907.7
6820,F36236,21/09/2021 00:00,24/09/2021,866.12
6821,F36237,24/09/2021 00:00,24/09/2021,1165.0
6822,F36238,24/09/2021 00:00,24/09/2021,452.0
6823,F36239,23/09/2021 00:00,24/09/2021,675.0
6824,F36240,24/09/2021 00:00,24/09/2021,6706.5
6825,F36241,24/09/2021 00:00,24/09/2021,42783.43
6826,F36242,24/09/2021 00:00,24/09/2021,1020.0
6827,F36243,17/09/2021 00:00,24/09/2021,1615.0
6828,F36244,17/09/2021 00:00,24/09/2021,1615.0
6829,F36245,24/09/2021 00:00,24/09/2021,284.53
6830,F36246,24/09/2021 00:00,09/10/2021,534.5454
6831,F36247,27/09/2021 00:00,27/09/2021,385.0
6832,F36248,27/09/2021 00:00,27/09/2021,315.6056
6833,F36249,24/09/2021 00:00,27/10/2021,11355.0
6834,F36250,27/09/2021 00:00,27/09/2021,1350.0
6835,F36251,27/09/2021 00:00,27/09/2021,1041.6
6836,F36252,24/09/2021 00:00,27/09/2021,3270.59
6837,F36253,17/09/2021 00:00,27/09/2021,11120.0
6838,F36254,29/09/2021 00:00,27/09/2021,3874.46
6839,F36255,27/09/2021 00:00,27/09/2021,490.54
6840,F36256,28/09/2021 00:00,28/09/2021,813.1025
6841,F36257,17/09/2021 00:00,28/09/2021,2573.22
6842,F36258,28/09/2021 00:00,28/09/2021,385.0
6843,F36259,27/09/2021 00:00,28/09/2021,550.0
6844,F36260,27/09/2021 00:00,27/11/2021,58469.4
6845,F36261,28/09/2021 00:00,28/09/2021,899.6342
6846,F36262,28/09/2021 00:00,28/09/2021,226.5328
6847,F36263,28/09/2021 00:00,28/09/2021,350.0
6848,F36264,02/09/2021 00:00,28/09/2021,1184.54
6849,F36265,28/09/2021 00:00,28/09/2021,50.0
6850,F36266,28/09/2021 00:00,28/09/2021,542.9682
6851,F36267,28/09/2021 00:00,28/09/2021,49.0
6852,F36268,20/09/2021 00:00,28/10/2021,5628.0
6853,F36269,28/09/2021 00:00,28/09/2021,472.5
6854,F36270,28/09/2021 00:00,28/09/2021,5034.57
6855,F36271,28/09/2021 00:00,29/09/2021,6.0
6856,F36272,29/09/2021 00:00,29/09/2021,5270.0
6857,F36273,29/09/2021 00:00,29/09/2021,1890.0
6858,F36274,29/09/2021 00:00,29/09/2021,720.0
6859,F36275,29/09/2021 00:00,29/09/2021,1515.5
6860,F36276,29/09/2021 00:00,29/09/2021,1425.0
6861,F36277,29/09/2021 00:00,29/09/2021,1500.0
6862,F36278,29/09/2021 00:00,29/09/2021,82.88
6863,F36279,29/09/2021 00:00,29/09/2021,373.2273
6864,F36280,28/09/2021 00:00,29/09/2021,4470.59
6865,F36281,29/09/2021 00:00,29/09/2021,3907.7
6866,F36282,29/09/2021 00:00,29/09/2021,448.0
6867,F36283,28/09/2021 00:00,29/09/2021,12130.0
6868,F36284,29/09/2021 00:00,07/10/2021,114097.67
6869,F36285,22/09/2021 00:00,30/09/2021,2275.0
6870,F36286,30/09/2021 00:00,30/09/2021,9445.98
6871,F36287,29/09/2021 00:00,30/09/2021,4830.2
6872,F36288,30/09/2021 00:00,30/09/2021,12841.05
6873,F36289,29/09/2021 00:00,30/09/2021,5166.0
6874,F36290,30/09/2021 00:00,15/10/2021,269.181
6875,F36291,30/09/2021 00:00,30/09/2021,822.07
6876,F36292,30/09/2021 00:00,30/09/2021,1250.85
6877,F36293,17/09/2021 00:00,30/09/2021,1420.7
6878,F36294,29/09/2021 00:00,30/09/2021,975.2
6879,F36295,30/09/2021 00:00,30/09/2021,1897.107
6880,F36296,19/10/2021 00:00,30/09/2021,10820.8
6881,F36297,06/10/2021 00:00,30/09/2021,1937.23
6882,F36298,04/10/2021 00:00,03/10/2021,7900.0
6883,F36299,30/09/2021 00:00,30/09/2021,1873.8017
6884,F36300,30/09/2021 00:00,30/09/2021,12438.0
6885,F36301,30/09/2021 00:00,30/09/2021,822.0689
6886,F36302,30/09/2021 00:00,30/09/2021,2571.2
6887,F36303,30/09/2021 00:00,30/09/2021,3348.0
6888,F36304,30/09/2021 00:00,30/09/2021,740.6
6889,F36305,30/09/2021 00:00,30/09/2021,556.0344
6890,F36306,30/09/2021 00:00,30/09/2021,7241.0
6891,F36307,30/09/2021 00:00,30/09/2021,8951.16
6892,F36308,30/09/2021 00:00,30/09/2021,942.0
6893,F36309,30/09/2021 00:00,30/09/2021,1285.595
6894,F36310,30/09/2021 00:00,30/09/2021,2482.29
6895,F36311,30/09/2021 00:00,30/09/2021,1890.0
6896,F36312,30/09/2021 00:00,30/09/2021,305.0
6897,F36313,30/09/2021 00:00,30/09/2021,2439.2241
6898,F36314,30/09/2021 00:00,30/09/2021,982.758
6899,F36315,07/09/2021 00:00,19/10/2021,2732.5
6900,F36316,29/09/2021 00:00,03/11/2021,4650.0
6901,F36317,04/10/2021 00:00,03/11/2021,964.449
6902,F36318,04/10/2021 00:00,04/10/2021,341.55
6903,F36319,04/10/2021 00:00,04/10/2021,1050.0
6904,F36320,28/09/2021 00:00,03/11/2021,3569.523
6905,F36321,30/09/2021 00:00,03/11/2021,5700.0
6906,F36322,04/10/2021 00:00,19/10/2021,2720.0
6907,F36323,04/10/2021 00:00,04/10/2021,3144.84
6908,F36324,04/10/2021 00:00,04/10/2021,3109.83
6909,F36325,05/10/2021 00:00,05/10/2021,2470.028
6910,F36326,05/10/2021 00:00,05/10/2021,9585.9
6911,F36327,08/10/2021 00:00,05/10/2021,1285.6
6912,F36328,05/10/2021 00:00,05/10/2021,183.7
6913,F36329,28/09/2021 00:00,20/10/2021,1210.0
6914,F36330,05/10/2021 00:00,05/10/2021,506.9
6915,F36331,05/10/2021 00:00,05/10/2021,390.0
6916,F36332,05/10/2021 00:00,20/10/2021,1304.0
6917,F36333,05/10/2021 00:00,05/10/2021,1137.5
6918,F36334,07/10/2021 00:00,05/10/2021,1255.2
6919,F36335,05/10/2021 00:00,04/11/2021,10863.6
6920,F36336,05/10/2021 00:00,04/11/2021,6243.6
6921,F36337,05/10/2021 00:00,04/11/2021,10863.6
6922,F36338,27/08/2021 00:00,05/10/2021,1799.85
6923,F36339,29/09/2021 00:00,05/10/2021,3747.6
6924,F36340,05/10/2021 00:00,05/10/2021,1799.85
6925,F36341,05/10/2021 00:00,05/10/2021,375.0
6926,F36342,04/10/2021 00:00,05/10/2021,810.0
6927,F36343,05/10/2021 00:00,05/10/2021,1391.8625
6928,F36344,08/10/2021 00:00,06/10/2021,1283.8
6929,F36345,06/10/2021 00:00,06/10/2021,159.49
6930,F36346,06/10/2021 00:00,06/10/2021,2656.5
6931,F36347,06/10/2021 00:00,06/10/2021,267.2727
6932,F36348,06/10/2021 00:00,06/10/2021,825.0
6933,F36349,06/10/2021 00:00,06/10/2021,343.636
6934,F36350,06/10/2021 00:00,06/10/2021,3848.4534
6935,F36351,06/10/2021 00:00,21/10/2021,3356.22
6936,F36352,06/10/2021 00:00,06/10/2021,819.575
6937,F36353,06/10/2021 00:00,06/10/2021,637.5006
6938,F36354,07/10/2021 00:00,07/10/2021,441.79
6939,F36355,07/10/2021 00:00,07/10/2021,999.9068
6940,F36356,07/10/2021 00:00,07/10/2021,5875.01
6941,F36357,07/10/2021 00:00,07/10/2021,1180.0
6942,F36358,22/09/2021 00:00,07/10/2021,1285.0
6943,F36359,07/10/2021 00:00,21/11/2021,1200.0
6944,F36360,07/10/2021 00:00,07/10/2021,3104.809
6945,F36361,07/10/2021 00:00,07/10/2021,2715.09
6946,F36362,07/10/2021 00:00,07/10/2021,1350.0
6947,F36363,08/10/2021 00:00,07/10/2021,4559.0
6948,F36364,08/10/2021 00:00,06/11/2021,17703.6
6949,F36365,07/10/2021 00:00,07/10/2021,369.6
6950,F36366,08/10/2021 00:00,06/11/2021,2280.0
6951,F36367,08/10/2021 00:00,22/11/2021,1200.0
6952,F36368,07/10/2021 00:00,08/10/2021,2290.0
6953,F36369,20/08/2021 00:00,07/11/2021,4500.0
6954,F36370,11/10/2021 00:00,07/11/2021,12300.0
6955,F36371,08/10/2021 00:00,08/10/2021,6460.0
6956,F36372,08/10/2021 00:00,08/10/2021,5537.246
6957,F36373,15/10/2021 00:00,08/10/2021,14482.0
6958,F36374,11/10/2021 00:00,08/10/2021,12438.0
6959,F36375,08/10/2021 00:00,08/10/2021,2943.0
6960,F36376,08/10/2021 00:00,08/10/2021,267.25
6961,F36377,08/10/2021 00:00,08/10/2021,1230.0
6962,F36378,29/09/2021 00:00,08/10/2021,1646.0
6963,F36379,08/10/2021 00:00,08/10/2021,385.25
6964,F36380,08/10/2021 00:00,08/10/2021,3916.586
6965,F36381,08/10/2021 00:00,08/10/2021,996.5
6966,F36382,08/10/2021 00:00,08/10/2021,199.49
6967,F36383,07/10/2021 00:00,10/11/2021,1810.86
6968,F36384,11/10/2021 00:00,11/10/2021,267.27
6969,F36385,11/10/2021 00:00,11/10/2021,82.6457
6970,F36386,11/10/2021 00:00,26/10/2021,1933.69
6971,F36387,11/10/2021 00:00,26/10/2021,940.0
6972,F36388,11/10/2021 00:00,11/10/2021,2286.6155
6973,F36389,30/09/2021 00:00,11/10/2021,1008.06
6974,F36390,11/10/2021 00:00,11/10/2021,2268.12
6975,F36391,11/10/2021 00:00,11/10/2021,610.0
6976,F36392,12/10/2021 00:00,12/10/2021,492.3915
6977,F36393,12/10/2021 00:00,12/10/2021,250.0
6978,F36394,12/10/2021 00:00,12/10/2021,2452.268
6979,F36395,12/10/2021 00:00,12/10/2021,14665.56
6980,F36396,05/10/2021 00:00,12/10/2021,725.0
6981,F36397,07/10/2021 00:00,12/10/2021,942.0
6982,F36398,13/10/2021 00:00,13/10/2021,94.84
6983,F36399,15/10/2021 00:00,28/10/2021,1120.0
6984,F36400,15/10/2021 00:00,28/10/2021,1068.5
6985,F36401,13/10/2021 00:00,13/10/2021,1505.36
6986,F36402,13/10/2021 00:00,13/10/2021,362.07
6987,F36403,13/10/2021 00:00,13/10/2021,1047.7
6988,F36404,13/10/2021 00:00,13/10/2021,120.0
6989,F36405,13/10/2021 00:00,13/10/2021,321.21
6990,F36406,12/10/2021 00:00,13/10/2021,441.79
6991,F36407,14/10/2021 00:00,14/10/2021,1653.66
6992,F36408,07/10/2021 00:00,29/10/2021,600.0
6993,F36409,14/10/2021 00:00,14/10/2021,3180.0
6994,F36410,14/10/2021 00:00,13/11/2021,10837.0
6995,F36411,02/09/2021 00:00,14/10/2021,702.25
6996,F36412,15/10/2021 00:00,28/11/2021,9705.0
6997,F36413,14/10/2021 00:00,14/10/2021,300.0
6998,F36414,14/10/2021 00:00,13/11/2021,1175.0
6999,F36415,14/10/2021 00:00,14/10/2021,1141.5
7000,F36416,19/10/2021 00:00,14/11/2021,28305.0
7001,F36417,06/10/2021 00:00,14/11/2021,8555.24
7002,F36418,14/10/2021 00:00,15/10/2021,620.77
7003,F36419,15/10/2021 00:00,15/10/2021,560.0
7004,F36420,15/10/2021 00:00,14/12/2021,23625.0
7005,F36421,08/10/2021 00:00,13/01/2022,3308.78
7006,F36422,15/10/2021 00:00,15/10/2021,151.388
7007,F36423,15/10/2021 00:00,15/10/2021,450.5451
7008,F36424,15/10/2021 00:00,15/10/2021,1224.4
7009,F36425,15/10/2021 00:00,15/10/2021,1224.4
7010,F36426,15/10/2021 00:00,15/10/2021,1224.4
7011,F36427,15/10/2021 00:00,15/10/2021,1224.4
7012,F36428,15/10/2021 00:00,15/10/2021,489.6
7013,F36429,15/10/2021 00:00,15/10/2021,540.0
7014,F36430,15/10/2021 00:00,15/10/2021,855.54
7015,F36431,15/10/2021 00:00,15/10/2021,781.54
7016,F36432,18/10/2021 00:00,15/10/2021,435.0
7017,F36433,15/10/2021 00:00,15/10/2021,570.5
7018,F36434,15/10/2021 00:00,14/11/2021,17703.6
7019,F36435,19/10/2021 00:00,15/10/2021,36965.56
7020,F36436,29/09/2021 00:00,14/11/2021,5931.0
7021,F36437,15/10/2021 00:00,29/11/2021,2800.5
7022,F36438,12/10/2021 00:00,15/10/2021,813.93
7023,F36439,18/10/2021 00:00,18/10/2021,208.0
7024,F36440,18/10/2021 00:00,18/10/2021,428.71
7025,F36441,13/10/2021 00:00,18/10/2021,6617.0
7026,F36442,18/10/2021 00:00,18/10/2021,4358.9
7027,F36443,18/10/2021 00:00,18/10/2021,493.56
7028,F36444,19/10/2021 00:00,19/10/2021,770.0
7029,F36445,18/10/2021 00:00,19/10/2021,305.25
7030,F36446,19/10/2021 00:00,19/10/2021,604.5
7031,F36447,19/10/2021 00:00,19/10/2021,3407.5008
7032,F36448,19/10/2021 00:00,19/10/2021,1370.0
7033,F36449,19/10/2021 00:00,19/10/2021,2400.0
7034,F36450,19/10/2021 00:00,19/10/2021,1636.0
7035,F36451,19/10/2021 00:00,19/10/2021,1023.29
7036,F36452,19/10/2021 00:00,03/11/2021,9507.75
7037,F36453,19/10/2021 00:00,19/10/2021,267.25
7038,F36454,19/10/2021 00:00,19/10/2021,232.5274
7039,F36455,20/10/2021 00:00,19/11/2021,1230.0
7040,F36456,22/10/2021 00:00,19/11/2021,9108.0
7041,F36457,18/10/2021 00:00,04/11/2021,1215.5
7042,F36458,13/10/2021 00:00,20/10/2021,1736.4375
7043,F36459,20/10/2021 00:00,20/10/2021,1312.5
7044,F36460,20/10/2021 00:00,20/10/2021,22055.0
7045,F36461,25/10/2021 00:00,04/11/2021,4498.0
7046,F36462,20/10/2021 00:00,20/10/2021,6258.97
7047,F36463,20/10/2021 00:00,20/10/2021,864.0
7048,F36464,21/10/2021 00:00,21/10/2021,2147.5
7049,F36465,21/10/2021 00:00,21/10/2021,444.24
7050,F36466,21/10/2021 00:00,21/10/2021,56.875
7051,F36467,21/10/2021 00:00,21/10/2021,284.375
7052,F36468,21/10/2021 00:00,05/11/2021,773.86
7053,F36469,20/10/2021 00:00,05/11/2021,1392.0
7054,F36470,20/10/2021 00:00,20/11/2021,5450.0
7055,F36471,18/10/2021 00:00,21/10/2021,24300.0
7056,F36472,21/10/2021 00:00,21/10/2021,9500.0
7057,F36473,20/10/2021 00:00,21/10/2021,1988.8
7058,F36474,21/10/2021 00:00,21/10/2021,1136.0
7059,F36475,18/10/2021 00:00,21/10/2021,993.0
7060,F36476,21/10/2021 00:00,20/11/2021,2250.0
7061,F36477,21/10/2021 00:00,06/11/2021,1995.5
7062,F36478,22/10/2021 00:00,22/10/2021,2400.0
7063,F36479,22/10/2021 00:00,21/11/2021,4400.0
7064,F36480,21/10/2021 00:00,22/10/2021,302.98
7065,F36481,22/10/2021 00:00,22/10/2021,1416.7
7066,F36482,22/10/2021 00:00,22/10/2021,224.22
7067,F36483,06/10/2021 00:00,22/10/2021,3552.5
7068,F36484,22/10/2021 00:00,22/10/2021,587.13
7069,F36485,22/10/2021 00:00,22/10/2021,1352.5
7070,F36486,21/10/2021 00:00,22/10/2021,1856.99
7071,F36487,21/10/2021 00:00,22/10/2021,377.83
7072,F36488,22/10/2021 00:00,22/10/2021,920.0
7073,F36489,20/10/2021 00:00,25/10/2021,210.0
7074,F36490,25/10/2021 00:00,09/12/2021,3923.0
7075,F36491,25/10/2021 00:00,25/10/2021,519.5
7076,F36492,25/10/2021 00:00,24/12/2021,9500.0
7077,F36493,13/10/2021 00:00,25/10/2021,1366.75
7078,F36494,25/10/2021 00:00,25/10/2021,300.0
7079,F36495,25/10/2021 00:00,25/10/2021,1450.67
7080,F36496,26/10/2021 00:00,26/10/2021,637.5006
7081,F36497,20/10/2021 00:00,03/11/2021,6204.8
7082,F36498,25/10/2021 00:00,25/11/2021,19156.3
7083,F36499,26/10/2021 00:00,26/10/2021,275.88
7084,F36500,26/10/2021 00:00,26/10/2021,1424.5
7085,F36501,26/10/2021 00:00,26/10/2021,1330.0
7086,F36502,26/10/2021 00:00,26/10/2021,570.0
7087,F36503,26/10/2021 00:00,26/10/2021,240.0
7088,F36504,26/10/2021 00:00,27/10/2021,607.92
7089,F36505,27/10/2021 00:00,27/10/2021,130.0
7090,F36506,27/10/2021 00:00,27/10/2021,115.6522
7091,F36507,27/10/2021 00:00,27/10/2021,403.25
7092,F36508,27/10/2021 00:00,27/10/2021,1680.0
7093,F36509,27/10/2021 00:00,27/10/2021,902.02
7094,F36510,21/10/2021 00:00,11/11/2021,2904.4
7095,F36511,27/10/2021 00:00,11/11/2021,1137.5
7096,F36512,27/10/2021 00:00,27/10/2021,94.84
7097,F36513,27/10/2021 00:00,27/10/2021,847.0
7098,F36514,27/10/2021 00:00,27/10/2021,965.0
7099,F36515,26/10/2021 00:00,27/10/2021,2106.0
7100,F36516,30/09/2021 00:00,26/12/2021,21399.51
7101,F36517,27/10/2021 00:00,11/11/2021,3431.0
7102,F36518,08/09/2021 00:00,27/10/2021,2625.0
7103,F36519,27/10/2021 00:00,27/10/2021,670.0
7104,F36520,27/10/2021 00:00,27/10/2021,1155.92
7105,F36521,28/10/2021 00:00,27/11/2021,8400.0
7106,F36522,28/10/2021 00:00,12/11/2021,912.0
7107,F36523,28/10/2021 00:00,28/10/2021,617.8
7108,F36524,28/10/2021 00:00,28/10/2021,2047.44
7109,F36525,26/10/2021 00:00,28/10/2021,968.78
7110,F36526,28/10/2021 00:00,28/10/2021,8700.0
